Title,Region,Suburb,BodyStyle,Year,Odometer,Fuel,Transmission,EngineSize,Cylinders,Seats,ExteriorColour,Model,ModelDetail,Make,Price,LogPrice
2018 Toyota Aqua 1.5L Hybrid Hatch,Canterbury,Christchurch,Hatchback,2018,38990,Hybrid,Automatic,1496.0,0,5,White,Aqua,1.5L Hybrid Hatch,Toyota,18990,9.85166780380633
2018 Toyota C-HR 1.8L Hybrid G FWD,Canterbury,Christchurch,Hatchback,2018,29720,Hybrid,Automatic,1797.0,0,5,White,C-HR,1.8L Hybrid G FWD,Toyota,27990,10.2396025825095
2023 Toyota RAV4 Gx 2.0P/Cvt,Auckland,Warkworth,RV/SUV,2023,35235,Petrol,Automatic,1986.0,0,5,Grey,RAV4,Gx 2.0P/Cvt,Toyota,34990,10.462817585361734
2018 Toyota Hiace ZX 3.0 Turbo Diesel 4AT RWD 5...,Waikato,Hamilton,Van,2018,107762,Diesel,Automatic,2982.0,0,2,White,Hiace,ZX 3.0 Turbo Diesel 4AT RWD 5 Door Van,Toyota,38990,10.571060481976643
2024 Toyota RAV4 Gx 2.5Ph/4Wd/Hd,Auckland,Warkworth,RV/SUV,2024,24870,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,Gx 2.5Ph/4Wd/Hd,Toyota,44990,10.714195521835219
2021 Toyota Prius 1.8L Hybrid FWD,Canterbury,Christchurch,Hatchback,2021,58250,Hybrid,Automatic,1797.0,0,5,White,Prius,1.8L Hybrid FWD,Toyota,28990,10.274706221915702
2023 Toyota Corolla Cross Gx 2.0Ph/Hd,Auckland,Warkworth,RV/SUV,2023,41200,Hybrid,Automatic,1987.0,0,5,Blue,Corolla,Cross Gx 2.0Ph/Hd,Toyota,37990,10.54507824618167
2017 Toyota RAV4 Gxl Suv 2.0P/Cvt/Sw,Auckland,Warkworth,RV/SUV,2017,100200,Petrol,Automatic,1986.0,0,5,Blue,RAV4,Gxl Suv 2.0P/Cvt/Sw,Toyota,22990,10.042814617757227
"2023 Toyota RAV4 GXL PETROL 4WD/AWD, 8 Speed Au...",Canterbury,Christchurch,RV/SUV,2023,46860,Petrol,Automatic,2487.0,0,5,White,RAV4,"GXL PETROL 4WD/AWD, 8 Speed Automatic",Toyota,39950,10.595383951194421
2022 Toyota RAV4 Limited 2.5Ph/4Wd/Hd,Auckland,Auckland,RV/SUV,2022,42000,Hybrid,Automatic,2487.0,0,5,White,RAV4,Limited 2.5Ph/4Wd/Hd,Toyota,47889,10.77664111193259
"2024 Toyota Highlander LIMITED HYBRID AWD/4WD,...",Canterbury,Christchurch,RV/SUV,2024,12593,Hybrid,Automatic,2487.0,0,7,White,Highlander,"LIMITED HYBRID AWD/4WD, Leather",Toyota,73950,11.211144468138945
"2019 Toyota Land Cruiser VX Land Cruiser V8, 4W...",Canterbury,Christchurch,RV/SUV,2019,35311,Diesel,Automatic,4461.0,0,8,White,Land Cruiser,"VX Land Cruiser V8, 4WD, 200 Series",Toyota,119950,11.694830268267841
2021 Toyota Corolla SX 1.8P Hybrid -,Otago,,Sedan,2021,34348,Hybrid,Automatic,1798.0,0,5,Blue Crush,Corolla,SX 1.8P Hybrid -,Toyota,29995,10.308785980087194
2018 Toyota C-HR 1.8 Petrol Hybrid G CVT FWD SUV,Waikato,Hamilton,RV/SUV,2018,60579,Hybrid,Automatic,1797.0,0,5,White,C-HR,1.8 Petrol Hybrid G CVT FWD SUV,Toyota,26990,10.20322170601205
2021 Toyota RAV4 GX 2.5PH/4WD/HYBRID/NZ NEW,Canterbury,Canterbury,RV/SUV,2021,121000,Hybrid,Automatic,2487.0,0,5,Grey,RAV4,GX 2.5PH/4WD/HYBRID/NZ NEW,Toyota,33980,10.433527395225923
2013 Toyota Prius ALPHA G,Canterbury,Canterbury,Hatchback,2013,130000,Hybrid,Automatic,1800.0,0,7,Black,Prius,ALPHA G,Toyota,12980,9.471164990258082
2012 Toyota Aqua G Package Black Beauty *Push B...,Auckland,Auckland,Hatchback,2012,96110,Hybrid,Automatic,1500.0,0,5,Black,Aqua,"G Package Black Beauty *Push Button Start, Keyless Entry, Alloys*",Toyota,9980,9.20833836930551
"2017 Toyota Hilux 2.8TD, 4WD, SR",Auckland,Auckland,Ute,2017,176000,Diesel,Automatic,2755.0,0,5,Black,Hilux,"2.8TD, 4WD, SR",Toyota,44999,10.714395546283317
2023 Toyota RAV4 GXL 2.5P 8AT AWD -,Otago,,RV/SUV,2023,31437,Petrol,Automatic,2487.0,0,5,Silver Sky,RAV4,GXL 2.5P 8AT AWD -,Toyota,42995,10.668839108844997
2022 Toyota RAV4 GX 2.5P HV ECVT AWD -,Otago,,RV/SUV,2022,21571,Hybrid,Automatic,2487.0,0,5,Silver Sky,RAV4,GX 2.5P HV ECVT AWD -,Toyota,44995,10.714306651468048
"2016 Toyota Hilux 2.8TD, 4WD, SR5",Auckland,Auckland,Ute,2016,187000,Diesel,Manual,2755.0,0,5,Red,Hilux,"2.8TD, 4WD, SR5",Toyota,43999,10.691922185369403
2017 Toyota Corolla Fielder Hybrid G 'Facelift',Canterbury,Christchurch,Station Wagon,2017,116477,Hybrid,Automatic,1500.0,0,5,Silver,Corolla,Fielder Hybrid G 'Facelift',Toyota,14450,9.578449693540579
2021 Toyota RAV4 GXL 2.5P/4WD/6AT,Auckland,Auckland,RV/SUV,2021,70677,Hybrid,Automatic,2487.0,0,5,Grey,RAV4,GXL 2.5P/4WD/6AT,Toyota,36980,10.518132504941116
2017 Toyota Land Cruiser VX LIMITED 4.5D/4WD,Waikato,Hamilton,Station Wagon,2017,339860,Diesel,Automatic,4461.0,0,7,White,Land Cruiser,VX LIMITED 4.5D/4WD,Toyota,64950,11.081373022098745
"2022 Toyota Hilux SR DIESEL 4WD/4X4, Auto, Box...",Canterbury,Christchurch,Ute,2022,119637,Diesel,Automatic,2755.0,0,5,Red,Hilux,"SR DIESEL 4WD/4X4, Auto, Box Body",Toyota,52950,10.877103351029552
"2017 Toyota C-HR HYBRID S, 8 AIRBAGS, RADER CRU...",Nelson Bays,Nelson,RV/SUV,2017,59943,Hybrid,Automatic,1800.0,0,5,Black,C-HR,"HYBRID S, 8 AIRBAGS, RADER CRUISE, ABS",Toyota,24690,10.114153582339226
"2017 Toyota Aqua CROSS-OVER, HYBRID, LANE KEEP...",Nelson Bays,Nelson,Hatchback,2017,20747,Hybrid,Automatic,1500.0,0,5,Silver,Aqua,"CROSS-OVER, HYBRID, LANE KEEP ASSISTANCE",Toyota,19990,9.902987427494446
"2017 Toyota Hiace TOW BAR, ROOF BAR, 18' ALLOYS...",Nelson Bays,Nelson,Van,2017,91818,Diesel,Automatic,2982.0,0,2,Silver,Hiace,"TOW BAR, ROOF BAR, 18' ALLOYS, DUAL DOORS",Toyota,36690,10.510259517349327
2018 Toyota Prius S Touring HUD Lane Assist Par...,Auckland,Auckland,Hatchback,2018,155536,Hybrid,Automatic,1800.0,0,0,White,Prius,S Touring HUD Lane Assist Park Assist Adaptive Cruise Rev Cam Fin,Toyota,15995,9.680031452383618
2014 Toyota RAV4 GXL 2.5 4WD AUTO,Southland,Invercargill,RV/SUV,2014,205600,Petrol,Automatic,2500.0,0,0,Silver,RAV4,GXL 2.5 4WD AUTO,Toyota,12850,9.461099090323366
"2013 Toyota Land Cruiser Prado GX, 4X4, 20 inch...",Auckland,Auckland,RV/SUV,2013,134523,Diesel,Automatic,2982.0,0,7,Grey,Land Cruiser Prado,"GX, 4X4, 20 inch MAGS",Toyota,38995,10.571188711764599
"2017 Toyota Hiace 10 SEATER, 2.7L PETROL",Auckland,Auckland,Van,2017,161745,Petrol,Automatic,2690.0,0,10,White,Hiace,"10 SEATER, 2.7L PETROL",Toyota,36995,10.518538047359652
2021 Toyota Corolla GX 2.0Petrol 10Cvt,Canterbury,Christchurch,Hatchback,2021,32773,Petrol,Automatic,1987.0,0,5,Graphite,Corolla,GX 2.0Petrol 10Cvt,Toyota,24950,10.124629101179664
"2018 Toyota C-HR G Spec HYBRID CHR, Leather",Canterbury,Christchurch,Hatchback,2018,39797,Hybrid,Automatic,1797.0,0,5,White,C-HR,"G Spec HYBRID CHR, Leather",Toyota,32950,10.402746539930654
2018 Toyota Corolla Sport 1.8 litre Petrol Hybrid,Canterbury,Christchurch,Hatchback,2018,104693,Hybrid,Automatic,1797.0,0,5,Black,Corolla,Sport 1.8 litre Petrol Hybrid,Toyota,27950,10.238172478583245
"2019 Toyota RAV4 GXL HYBRID AWD/4WD, Push Start",Canterbury,Christchurch,RV/SUV,2019,67748,Hybrid,Automatic,2487.0,0,5,Graphite,RAV4,"GXL HYBRID AWD/4WD, Push Start",Toyota,39950,10.595383951194421
"2020 Toyota Hilux SR Automatic, 4WD/4X4",Canterbury,Christchurch,Ute,2020,122977,Diesel,Automatic,2755.0,0,5,Glacier White,Hilux,"SR Automatic, 4WD/4X4",Toyota,43950,10.690807903113322
2019 Toyota RAV4 Hybrid 'X',Canterbury,Christchurch,RV/SUV,2019,29556,Hybrid,Tiptronic,2500.0,0,5,Blue,RAV4,Hybrid 'X',Toyota,36989,10.518375850127462
2020 Toyota Corolla Wagon Touring Hybrid 'WXB',Canterbury,Christchurch,Station Wagon,2020,102924,Hybrid,Automatic,1800.0,0,5,Pearl White,Corolla,Wagon Touring Hybrid 'WXB',Toyota,24450,10.104385494903019
"2022 Toyota Hilux 2.8TD, 4WD, SR5",Auckland,Auckland,Ute,2022,59000,Diesel,Automatic,2755.0,0,5,Grey,Hilux,"2.8TD, 4WD, SR5",Toyota,59999,11.002083174398681
2017 Toyota C-HR Hybrid G-Package,Canterbury,Christchurch,RV/SUV,2017,68598,Hybrid,Automatic,1800.0,0,5,Green,C-HR,Hybrid G-Package,Toyota,24450,10.104385494903019
"2020 Toyota Hilux 2.8TD, 4WD, SR",Auckland,Auckland,Ute,2020,92000,Diesel,Automatic,2755.0,0,5,White,Hilux,"2.8TD, 4WD, SR",Toyota,47999,10.778935456339678
"2012 Toyota Hilux 3.0TD, 4WD, SR5",Auckland,Auckland,Ute,2012,203000,Diesel,Automatic,2982.0,0,5,Grey,Hilux,"3.0TD, 4WD, SR5",Toyota,36999,10.518646164234097
2014 Toyota Vellfire 2.4L,Auckland,Auckland,Station Wagon,2014,60960,Petrol,Automatic,2400.0,0,8,Pearl,Vellfire,2.4L,Toyota,24980,10.125830783679568
2021 Toyota Corolla GX 1.8P / NZ NEW!,Auckland,Auckland,Hatchback,2021,38000,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX 1.8P / NZ NEW!,Toyota,26980,10.202851129761747
2017 Toyota C-HR G LED EDITION,Auckland,Auckland,RV/SUV,2017,116429,Hybrid,Automatic,1797.0,0,5,Grayblack,C-HR,G LED EDITION,Toyota,22980,10.042379551402746
2013 Toyota Prius S BODY KITS,Auckland,Auckland,Hatchback,2013,122324,Hybrid,Automatic,1797.0,0,5,Pearl (070),Prius,S BODY KITS,Toyota,10980,9.30383071506352
2019 Toyota Aqua S Push button,Canterbury,Canterbury,Hatchback,2019,113600,Hybrid,Automatic,1500.0,0,5,Silver,Aqua,S Push button,Toyota,13980,9.5453830157878
2015 Toyota Aqua S Push button,Canterbury,Canterbury,Hatchback,2015,112000,Hybrid,Automatic,1500.0,0,5,Black,Aqua,S Push button,Toyota,10980,9.30383071506352
2016 Toyota Vitz Jewela full bodykit,Canterbury,Canterbury,Hatchback,2016,116200,Petrol,Automatic,1329.0,0,5,Pink,Vitz,Jewela full bodykit,Toyota,10980,9.30383071506352
2019 Toyota Corolla GX 2.0P / NZ NEW,Canterbury,Canterbury,Hatchback,2019,168300,Petrol,Automatic,1987.0,0,5,White,Corolla,GX 2.0P / NZ NEW,Toyota,13980,9.5453830157878
2012 Toyota Prius ALPHA S,Canterbury,Christchurch,Hatchback,2012,63800,Hybrid,Automatic,1800.0,0,5,Silver,Prius,ALPHA S,Toyota,12980,9.471164990258082
2014 Toyota Prius Alpha G Model With Modelista...,Canterbury,Christchurch City,Hatchback,2014,118969,Hybrid,Automatic,1800.0,0,5,Black,Prius,Alpha G Model With Modelista Bodykit,Toyota,12980,9.471164990258082
2019 Toyota RAV4 Hybrid 4WD,Auckland,Auckland,Station Wagon,2019,71100,Hybrid,Automatic,2487.0,0,5,Blue,RAV4,Hybrid 4WD,Toyota,42000,10.645424897265505
2023 Toyota Corolla ZR 1.8 Petrol Hybrid CVT Ha...,Waikato,Hamilton,Hatchback,2023,37595,Hybrid,Automatic,1798.0,0,5,Black,Corolla,ZR 1.8 Petrol Hybrid CVT Hatchback,Toyota,37990,10.54507824618167
2023 Toyota Highlander GXL 2.5 Petrol Hybrid CV...,Waikato,Hamilton,RV/SUV,2023,24322,Hybrid,Automatic,2487.0,0,7,Blue,Highlander,GXL 2.5 Petrol Hybrid CVT AWD SUV,Toyota,60990,11.018465195290503
2025 Toyota Highlander LIMITED ZR 2.5PH/4WD,Canterbury,Ashburton,RV/SUV,2025,1995,Hybrid,Automatic,2487.0,0,7,Black,Highlander,LIMITED ZR 2.5PH/4WD,Toyota,94990,11.461526901884229
"2014 Toyota RAV4 2.5L Petrol, 4WD, GXL",Auckland,Auckland,RV/SUV,2014,127000,Petrol,Automatic,2494.0,0,5,Silver,RAV4,"2.5L Petrol, 4WD, GXL",Toyota,18999,9.85214162518454
2016 Toyota 86 2.0GT Limited 3YearWarrantyFree,Canterbury,Christchurch,Coupe,2016,77000,Petrol,Automatic,2000.0,0,5,Red,86,2.0GT Limited 3YearWarrantyFree,Toyota,24950,10.124629101179664
2020 Toyota Yaris 1.5X Hybrid 3YearWarrantyFree,Canterbury,CHRISTCHURCH,Hatchback,2020,32000,Hybrid,Automatic,1500.0,0,5,Brown,Yaris,1.5X Hybrid 3YearWarrantyFree,Toyota,23950,10.083723602839061
2013 Toyota Corolla FIELDER HYBRID G,Wellington,Wellington,Station Wagon,2013,93200,Hybrid,Automatic,1500.0,0,0,Silver,Corolla,FIELDER HYBRID G,Toyota,13950,9.543234787249512
2017 Toyota Hilux 4WD SR5 2.8DT DOUBLE CAB UTE/...,Marlborough,Marlborough,Ute,2017,234895,Diesel,Automatic,2755.0,0,5,Glacier White,Hilux,4WD SR5 2.8DT DOUBLE CAB UTE/4 6AT,Toyota,33995,10.43396873396056
2014 Toyota Corolla Fielder 1.5 Petrol Hybrid G...,Waikato,Hamilton,Station Wagon,2014,90360,Hybrid,Automatic,1496.0,0,5,Black,Corolla,Fielder 1.5 Petrol Hybrid G WxB CVT Wagon,Toyota,15990,9.679718805828
2015 Toyota Aqua 1.5 Petrol Hybrid S CVT Hatchback,Waikato,Hamilton,Hatchback,2015,47853,Hybrid,Automatic,1496.0,0,5,Green,Aqua,1.5 Petrol Hybrid S CVT Hatchback,Toyota,14990,9.615138591096644
2018 Toyota Prius S safety plus,Auckland,Auckland,Sedan,2018,102000,Hybrid,Automatic,1800.0,0,5,Pearl,Prius,S safety plus,Toyota,16980,9.739791459865339
2017 Toyota C-HR S,Auckland,Auckland,Hatchback,2017,95000,Hybrid,Automatic,1800.0,0,5,Pearl,C-HR,S,Toyota,20980,9.951324881950288
"2018 Toyota Corolla FIELDER HYBRID,Good tyres,Tss",Auckland,Auckland,Station Wagon,2018,115455,Hybrid,Automatic,1496.0,0,5,Silver,Corolla,"FIELDER HYBRID,Good tyres,Tss",Toyota,13950,9.543234787249512
"2018 Toyota C-HR 1.8G HYBRID ,CARPLAY, Push Start",Auckland,Auckland,Hatchback,2018,86571,Hybrid,Automatic,1797.0,0,5,Black,C-HR,"1.8G HYBRID ,CARPLAY, Push Start",Toyota,23500,10.06475570013225
2021 Toyota Prius S Hybrid Adaptive Cruise Lane...,Auckland,Auckland,Hatchback,2021,83974,Hybrid,Automatic,1800.0,0,0,Silver,Prius,S Hybrid Adaptive Cruise Lane Assist Rev Cam Alloys Fresh Import,Toyota,23995,10.085600754292345
2021 Toyota Hiace ZX 12 SEATER 2.8TD AUTO (NZNEW),Waikato,Waikato,Van,2021,72066,Diesel,Automatic,2800.0,0,12,White,Hiace,ZX 12 SEATER 2.8TD AUTO (NZNEW),Toyota,62950,11.050096039472493
2013 Toyota Vellfire 2.4L Z EDITION,Wellington,Wellington,Van,2013,128697,Petrol,Automatic,2400.0,0,7,Black,Vellfire,2.4L Z EDITION,Toyota,19995,9.90323752128092
2013 Toyota Camry Hybrid/Eco-Ev Mode/Steering C...,Auckland,Otahuhu,Sedan,2013,96340,Hybrid,Automatic,2493.0,0,5,Silver,Camry,Hybrid/Eco-Ev Mode/Steering Controls/Black Interior**,Toyota,14440,9.577757412446818
2019 Toyota Corolla 1.8 Touring Hybrid Wagon,Canterbury,Christchurch,Station Wagon,2019,98264,Hybrid,Automatic,1800.0,0,5,Silver Metallic,Corolla,1.8 Touring Hybrid Wagon,Toyota,19985,9.902737271145424
2020 Toyota Corolla Hybrid G-X Sedan,Canterbury,Christchurch,Sedan,2020,96340,Hybrid,Automatic,1800.0,0,5,White,Corolla,Hybrid G-X Sedan,Toyota,20985,9.951563175767692
2013 Toyota Aqua // G BLACK LEATHER SELECTION /...,Auckland,Auckland,Hatchback,2013,127453,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,// G BLACK LEATHER SELECTION // SPOILER //,Toyota,9890,9.199279424616758
2013 Toyota Prius //Prius ALPHA S//7 SEATER//RE...,Auckland,Auckland,Hatchback,2013,132000,Hybrid,Automatic,1800.0,0,7,Pearl White,Prius,//Prius ALPHA S//7 SEATER//REVERSE CAMERA//,Toyota,13890,9.53892443574839
2020 Toyota Yaris X,Canterbury,Christchurch,Hatchback,2020,41992,Petrol,Automatic,1500.0,0,5,Red,Yaris,X,Toyota,19999,9.903437551286085
2020 Toyota Corolla Wagon Hybrid G-X,Canterbury,Christchurch,Station Wagon,2020,83029,Hybrid,Automatic,1790.0,0,5,Orange,Corolla,Wagon Hybrid G-X,Toyota,22999,10.043206015705211
2014 Toyota Aqua G spec.Leather.Button Start.Al...,Auckland,Auckland,Hatchback,2014,69129,Hybrid,Automatic,1500.0,0,5,Black,Aqua,G spec.Leather.Button Start.Alarm.,Toyota,9700,9.179881164491475
2022 Toyota Corolla Gx 1.8P/Cvt,Auckland,Warkworth,Hatchback,2022,44270,Hybrid,Automatic,1798.0,0,5,Silver,Corolla,Gx 1.8P/Cvt,Toyota,26500,10.184900011974314
2013 Toyota Aqua G,Wellington,Wellington,Hatchback,2013,79300,Hybrid,Automatic,1500.0,0,0,Blue,Aqua,G,Toyota,11950,9.388486557359657
"2020 Toyota Hilux 2.8TD, 4WD, SR5",Auckland,Auckland,Ute,2020,127000,Diesel,Automatic,2755.0,0,5,Blue,Hilux,"2.8TD, 4WD, SR5",Toyota,49999,10.81975828421028
2019 Toyota C-HR Hybrid,Auckland,Warkworth,Station Wagon,2019,53709,Hybrid,Automatic,1790.0,0,0,Grey,C-HR,Hybrid,Toyota,29990,10.308619271743055
"2018 Toyota Highlander GLX, 4X4, 22 inch MAGS",Auckland,Auckland,RV/SUV,2018,142073,Petrol,Automatic,3456.0,0,7,White,Highlander,"GLX, 4X4, 22 inch MAGS",Toyota,33995,10.43396873396056
"2017 Toyota Hilux EXPENSIVE SET UP, PERFECT TRA...",Nelson Bays,Nelson,Ute,2017,147030,Diesel,Manual,2755.0,0,4,White,Hilux,"EXPENSIVE SET UP, PERFECT TRADIES UTE",Toyota,24995,10.12643108384767
"2017 Toyota Hilux Toyota Hilux 2017 | 2.8TD, 4W...",Auckland,Auckland,Ute,2017,110000,Diesel,Automatic,2755.0,0,5,Black,Hilux,"Toyota Hilux 2017 | 2.8TD, 4WD, SR5",Toyota,49999,10.81975828421028
2016 Toyota Aqua Hybrid.Button start.Alarm.Airb...,Auckland,Auckland,Hatchback,2016,65520,Hybrid,Automatic,1500.0,0,5,Blue,Aqua,Hybrid.Button start.Alarm.Airbags.,Toyota,10900,9.296518068217235
2012 Toyota Prius 1.8L Hybrid BT REV CAM,Auckland,Auckland,Hatchback,2012,71537,Hybrid,Automatic,1800.0,0,5,Red,Prius,1.8L Hybrid BT REV CAM,Toyota,10980,9.30383071506352
2019 Toyota RAV4 GXL NZ NEW 2.5P/4WD,Auckland,Auckland,RV/SUV,2019,147000,Petrol,Automatic,2494.0,0,5,Black,RAV4,GXL NZ NEW 2.5P/4WD,Toyota,22980,10.042379551402746
2021 Toyota RAV4 Limited 2.5Ph/4Wd/Hd,Bay of Plenty,Tauranga,RV/SUV,2021,58092,Hybrid,Automatic,2487.0,0,5,White,RAV4,Limited 2.5Ph/4Wd/Hd,Toyota,45990,10.73617926053397
